state,year,date_code,period,avg_temp_F,source_file,original_file_period_note
Mississippi,2001,200105,June-May,63.2,data (46).csv,from NOAA state CSV
Mississippi,2002,200205,June-May,63.9,data (46).csv,from NOAA state CSV
Mississippi,2003,200305,June-May,63.6,data (46).csv,from NOAA state CSV
Mississippi,2004,200405,June-May,63.6,data (46).csv,from NOAA state CSV
Mississippi,2005,200505,June-May,64.2,data (46).csv,from NOAA state CSV
Mississippi,2006,200605,June-May,64.9,data (46).csv,from NOAA state CSV
Mississippi,2007,200705,June-May,64.1,data (46).csv,from NOAA state CSV
Mississippi,2008,200805,June-May,64.7,data (46).csv,from NOAA state CSV
Mississippi,2009,200905,June-May,63.7,data (46).csv,from NOAA state CSV
Mississippi,2010,201005,June-May,62.4,data (46).csv,from NOAA state CSV
Mississippi,2011,201105,June-May,64.7,data (46).csv,from NOAA state CSV
Mississippi,2012,201205,June-May,66.2,data (46).csv,from NOAA state CSV
Mississippi,2013,201305,June-May,63.3,data (46).csv,from NOAA state CSV
Mississippi,2014,201405,June-May,62.3,data (46).csv,from NOAA state CSV
Mississippi,2015,201505,June-May,63.4,data (46).csv,from NOAA state CSV
Mississippi,2016,201605,June-May,65.9,data (46).csv,from NOAA state CSV
Mississippi,2017,201705,June-May,67.3,data (46).csv,from NOAA state CSV
Mississippi,2018,201805,June-May,64.2,data (46).csv,from NOAA state CSV
Mississippi,2019,201905,June-May,65.2,data (46).csv,from NOAA state CSV
Mississippi,2020,202005,June-May,65.7,data (46).csv,from NOAA state CSV
Mississippi,2021,202105,June-May,64.1,data (46).csv,from NOAA state CSV
Mississippi,2022,202205,June-May,65.2,data (46).csv,from NOAA state CSV
Mississippi,2023,202305,June-May,65.9,data (46).csv,from NOAA state CSV
Missouri,1992,199205,June-May,56,data (45).csv,from NOAA state CSV
Missouri,1993,199305,June-May,52.4,data (45).csv,from NOAA state CSV
Missouri,1994,199405,June-May,53.5,data (45).csv,from NOAA state CSV
Missouri,1995,199505,June-May,55,data (45).csv,from NOAA state CSV
Missouri,1996,199605,June-May,53.6,data (45).csv,from NOAA state CSV
Missouri,1997,199705,June-May,53.1,data (45).csv,from NOAA state CSV
Missouri,1998,199805,June-May,55.4,data (45).csv,from NOAA state CSV
Missouri,1999,199905,June-May,56.8,data (45).csv,from NOAA state CSV
Missouri,2000,200005,June-May,57.1,data (45).csv,from NOAA state CSV
Missouri,2001,200105,June-May,53.9,data (45).csv,from NOAA state CSV
Missouri,2002,200205,June-May,55.9,data (45).csv,from NOAA state CSV
Missouri,2003,200305,June-May,54.6,data (45).csv,from NOAA state CSV
Missouri,2004,200405,June-May,55.4,data (45).csv,from NOAA state CSV
Missouri,2005,200505,June-May,55.2,data (45).csv,from NOAA state CSV
Missouri,2006,200605,June-May,57.1,data (45).csv,from NOAA state CSV
Missouri,2007,200705,June-May,55.7,data (45).csv,from NOAA state CSV
Missouri,2008,200805,June-May,54.9,data (45).csv,from NOAA state CSV
Missouri,2009,200905,June-May,54.3,data (45).csv,from NOAA state CSV
Missouri,2010,201005,June-May,53.5,data (45).csv,from NOAA state CSV
Missouri,2011,201105,June-May,55.3,data (45).csv,from NOAA state CSV
Missouri,2012,201205,June-May,58.8,data (45).csv,from NOAA state CSV
Missouri,2013,201305,June-May,55.2,data (45).csv,from NOAA state CSV
Missouri,2014,201405,June-May,52.8,data (45).csv,from NOAA state CSV
Missouri,2015,201505,June-May,53.9,data (45).csv,from NOAA state CSV
Missouri,2016,201605,June-May,57.2,data (45).csv,from NOAA state CSV
Missouri,2017,201705,June-May,58.4,data (45).csv,from NOAA state CSV
Missouri,2018,201805,June-May,55.2,data (45).csv,from NOAA state CSV
Missouri,2019,201905,June-May,55,data (45).csv,from NOAA state CSV
Missouri,2020,202005,June-May,55.6,data (45).csv,from NOAA state CSV
Missouri,2021,202105,June-May,55,data (45).csv,from NOAA state CSV
Missouri,2022,202205,June-May,56.4,data (45).csv,from NOAA state CSV
Missouri,2023,202305,June-May,56.5,data (45).csv,from NOAA state CSV
Montana,1992,199205,June-May,45,data (44).csv,from NOAA state CSV
Montana,1993,199305,June-May,40.2,data (44).csv,from NOAA state CSV
Montana,1994,199405,June-May,40.6,data (44).csv,from NOAA state CSV
Montana,1995,199505,June-May,42.6,data (44).csv,from NOAA state CSV
Montana,1996,199605,June-May,40.1,data (44).csv,from NOAA state CSV
Montana,1997,199705,June-May,40.3,data (44).csv,from NOAA state CSV
Montana,1998,199805,June-May,43.5,data (44).csv,from NOAA state CSV
Montana,1999,199905,June-May,44,data (44).csv,from NOAA state CSV
Montana,2000,200005,June-May,44.3,data (44).csv,from NOAA state CSV
Montana,2001,200105,June-May,41.5,data (44).csv,from NOAA state CSV
Montana,2002,200205,June-May,42.4,data (44).csv,from NOAA state CSV
Montana,2003,200305,June-May,42.8,data (44).csv,from NOAA state CSV
Montana,2004,200405,June-May,43.4,data (44).csv,from NOAA state CSV
Montana,2005,200505,June-May,43,data (44).csv,from NOAA state CSV
Montana,2006,200605,June-May,43.9,data (44).csv,from NOAA state CSV
Montana,2007,200705,June-May,43.8,data (44).csv,from NOAA state CSV
Montana,2008,200805,June-May,42.8,data (44).csv,from NOAA state CSV
Montana,2009,200905,June-May,41.7,data (44).csv,from NOAA state CSV
Montana,2010,201005,June-May,41.2,data (44).csv,from NOAA state CSV
Montana,2011,201105,June-May,40.2,data (44).csv,from NOAA state CSV
Montana,2012,201205,June-May,44.5,data (44).csv,from NOAA state CSV
Montana,2013,201305,June-May,43.3,data (44).csv,from NOAA state CSV
Montana,2014,201405,June-May,41.7,data (44).csv,from NOAA state CSV
Montana,2015,201505,June-May,43.8,data (44).csv,from NOAA state CSV
Montana,2016,201605,June-May,45.4,data (44).csv,from NOAA state CSV
Montana,2017,201705,June-May,43,data (44).csv,from NOAA state CSV
Montana,2018,201805,June-May,41.9,data (44).csv,from NOAA state CSV
Montana,2019,201905,June-May,40.4,data (44).csv,from NOAA state CSV
Montana,2020,202005,June-May,42,data (44).csv,from NOAA state CSV
Montana,2021,202105,June-May,43,data (44).csv,from NOAA state CSV
Montana,2022,202205,June-May,43.7,data (44).csv,from NOAA state CSV
Montana,2023,202305,June-May,42.3,data (44).csv,from NOAA state CSV
Nebraska,1992,199205,June-May,51.1,data (43).csv,from NOAA state CSV
Nebraska,1993,199305,June-May,45.5,data (43).csv,from NOAA state CSV
Nebraska,1994,199405,June-May,47.4,data (43).csv,from NOAA state CSV
Nebraska,1995,199505,June-May,49,data (43).csv,from NOAA state CSV
Nebraska,1996,199605,June-May,47.9,data (43).csv,from NOAA state CSV
Nebraska,1997,199705,June-May,47,data (43).csv,from NOAA state CSV
Nebraska,1998,199805,June-May,49.8,data (43).csv,from NOAA state CSV
Nebraska,1999,199905,June-May,51,data (43).csv,from NOAA state CSV
Nebraska,2000,200005,June-May,51.6,data (43).csv,from NOAA state CSV
Nebraska,2001,200105,June-May,48.3,data (43).csv,from NOAA state CSV
Nebraska,2002,200205,June-May,50.5,data (43).csv,from NOAA state CSV
Nebraska,2003,200305,June-May,50.1,data (43).csv,from NOAA state CSV
Nebraska,2004,200405,June-May,50.3,data (43).csv,from NOAA state CSV
Nebraska,2005,200505,June-May,49.8,data (43).csv,from NOAA state CSV
Nebraska,2006,200605,June-May,51.7,data (43).csv,from NOAA state CSV
Nebraska,2007,200705,June-May,49.6,data (43).csv,from NOAA state CSV
Nebraska,2008,200805,June-May,48.9,data (43).csv,from NOAA state CSV
Nebraska,2009,200905,June-May,48.9,data (43).csv,from NOAA state CSV
Nebraska,2010,201005,June-May,47,data (43).csv,from NOAA state CSV
Nebraska,2011,201105,June-May,48.7,data (43).csv,from NOAA state CSV
Nebraska,2012,201205,June-May,52.2,data (43).csv,from NOAA state CSV
Nebraska,2013,201305,June-May,49.7,data (43).csv,from NOAA state CSV
Nebraska,2014,201405,June-May,48.3,data (43).csv,from NOAA state CSV
Nebraska,2015,201505,June-May,49.2,data (43).csv,from NOAA state CSV
Nebraska,2016,201605,June-May,51.6,data (43).csv,from NOAA state CSV
Nebraska,2017,201705,June-May,51.4,data (43).csv,from NOAA state CSV
Nebraska,2018,201805,June-May,48.9,data (43).csv,from NOAA state CSV
Nebraska,2019,201905,June-May,47.4,data (43).csv,from NOAA state CSV
Nebraska,2020,202005,June-May,49.4,data (43).csv,from NOAA state CSV
Nebraska,2021,202105,June-May,49.9,data (43).csv,from NOAA state CSV
Nebraska,2022,202205,June-May,51.3,data (43).csv,from NOAA state CSV
Nebraska,2023,202305,June-May,49.6,data (43).csv,from NOAA state CSV
Nevada,1992,199205,June-May,52,data (42).csv,from NOAA state CSV
Nevada,1993,199305,June-May,49.5,data (42).csv,from NOAA state CSV
Nevada,1994,199405,June-May,49.6,data (42).csv,from NOAA state CSV
Nevada,1995,199505,June-May,50.4,data (42).csv,from NOAA state CSV
Nevada,1996,199605,June-May,51.3,data (42).csv,from NOAA state CSV
Nevada,1997,199705,June-May,51.5,data (42).csv,from NOAA state CSV
Nevada,1998,199805,June-May,49.4,data (42).csv,from NOAA state CSV
Nevada,1999,199905,June-May,49.6,data (42).csv,from NOAA state CSV
Nevada,2000,200005,June-May,52,data (42).csv,from NOAA state CSV
Nevada,2001,200105,June-May,50.5,data (42).csv,from NOAA state CSV
Nevada,2002,200205,June-May,51.3,data (42).csv,from NOAA state CSV
Nevada,2003,200305,June-May,51.6,data (42).csv,from NOAA state CSV
Nevada,2004,200405,June-May,52.1,data (42).csv,from NOAA state CSV
Nevada,2005,200505,June-May,50.4,data (42).csv,from NOAA state CSV
Nevada,2006,200605,June-May,50.7,data (42).csv,from NOAA state CSV
Nevada,2007,200705,June-May,51.3,data (42).csv,from NOAA state CSV
Nevada,2008,200805,June-May,50.2,data (42).csv,from NOAA state CSV
Nevada,2009,200905,June-May,51.6,data (42).csv,from NOAA state CSV
Nevada,2010,201005,June-May,49.2,data (42).csv,from NOAA state CSV
Nevada,2011,201105,June-May,50,data (42).csv,from NOAA state CSV
Nevada,2012,201205,June-May,51.1,data (42).csv,from NOAA state CSV
Nevada,2013,201305,June-May,51.4,data (42).csv,from NOAA state CSV
Nevada,2014,201405,June-May,51.9,data (42).csv,from NOAA state CSV
Nevada,2015,201505,June-May,53.5,data (42).csv,from NOAA state CSV
Nevada,2016,201605,June-May,51.8,data (42).csv,from NOAA state CSV
Nevada,2017,201705,June-May,51.8,data (42).csv,from NOAA state CSV
Nevada,2018,201805,June-May,52.4,data (42).csv,from NOAA state CSV
Nevada,2019,201905,June-May,50.9,data (42).csv,from NOAA state CSV
Nevada,2020,202005,June-May,51,data (42).csv,from NOAA state CSV
Nevada,2021,202105,June-May,52.1,data (42).csv,from NOAA state CSV
Nevada,2022,202205,June-May,52.5,data (42).csv,from NOAA state CSV
Nevada,2023,202305,June-May,50.3,data (42).csv,from NOAA state CSV
New Hampshire,1992,199205,June-May,42.9,data (41).csv,from NOAA state CSV
New Hampshire,1993,199305,June-May,41.7,data (41).csv,from NOAA state CSV
New Hampshire,1994,199405,June-May,41.6,data (41).csv,from NOAA state CSV
New Hampshire,1995,199505,June-May,44.3,data (41).csv,from NOAA state CSV
New Hampshire,1996,199605,June-May,42.6,data (41).csv,from NOAA state CSV
New Hampshire,1997,199705,June-May,43,data (41).csv,from NOAA state CSV
New Hampshire,1998,199805,June-May,44.7,data (41).csv,from NOAA state CSV
New Hampshire,1999,199905,June-May,44.9,data (41).csv,from NOAA state CSV
New Hampshire,2000,200005,June-May,45.1,data (41).csv,from NOAA state CSV
New Hampshire,2001,200105,June-May,42.4,data (41).csv,from NOAA state CSV
New Hampshire,2002,200205,June-May,45.8,data (41).csv,from NOAA state CSV
New Hampshire,2003,200305,June-May,42,data (41).csv,from NOAA state CSV
New Hampshire,2004,200405,June-May,43.7,data (41).csv,from NOAA state CSV
New Hampshire,2005,200505,June-May,42.7,data (41).csv,from NOAA state CSV
New Hampshire,2006,200605,June-May,45.6,data (41).csv,from NOAA state CSV
New Hampshire,2007,200705,June-May,44.2,data (41).csv,from NOAA state CSV
New Hampshire,2008,200805,June-May,43.8,data (41).csv,from NOAA state CSV
New Hampshire,2009,200905,June-May,43.4,data (41).csv,from NOAA state CSV
New Hampshire,2010,201005,June-May,45.1,data (41).csv,from NOAA state CSV
New Hampshire,2011,201105,June-May,44,data (41).csv,from NOAA state CSV
New Hampshire,2012,201205,June-May,47.2,data (41).csv,from NOAA state CSV
New Hampshire,2013,201305,June-May,45,data (41).csv,from NOAA state CSV
New Hampshire,2014,201405,June-May,42.6,data (41).csv,from NOAA state CSV
New Hampshire,2015,201505,June-May,42.6,data (41).csv,from NOAA state CSV
New Hampshire,2016,201605,June-May,46.3,data (41).csv,from NOAA state CSV
New Hampshire,2017,201705,June-May,45.5,data (41).csv,from NOAA state CSV
New Hampshire,2018,201805,June-May,44.5,data (41).csv,from NOAA state CSV
New Hampshire,2019,201905,June-May,43.6,data (41).csv,from NOAA state CSV
New Hampshire,2020,202005,June-May,44.6,data (41).csv,from NOAA state CSV
New Hampshire,2021,202105,June-May,45.7,data (41).csv,from NOAA state CSV
New Hampshire,2022,202205,June-May,45.7,data (41).csv,from NOAA state CSV
New Hampshire,2023,202305,June-May,46.5,data (41).csv,from NOAA state CSV
New Jersey,1992,199205,June-May,52.8,data (40).csv,from NOAA state CSV
New Jersey,1993,199305,June-May,51.3,data (40).csv,from NOAA state CSV
New Jersey,1994,199405,June-May,51.4,data (40).csv,from NOAA state CSV
New Jersey,1995,199505,June-May,53.3,data (40).csv,from NOAA state CSV
New Jersey,1996,199605,June-May,51.6,data (40).csv,from NOAA state CSV
New Jersey,1997,199705,June-May,52.3,data (40).csv,from NOAA state CSV
New Jersey,1998,199805,June-May,53.9,data (40).csv,from NOAA state CSV
New Jersey,1999,199905,June-May,53.7,data (40).csv,from NOAA state CSV
New Jersey,2000,200005,June-May,54.3,data (40).csv,from NOAA state CSV
New Jersey,2001,200105,June-May,51.6,data (40).csv,from NOAA state CSV
New Jersey,2002,200205,June-May,54.9,data (40).csv,from NOAA state CSV
New Jersey,2003,200305,June-May,51.8,data (40).csv,from NOAA state CSV
New Jersey,2004,200405,June-May,53.3,data (40).csv,from NOAA state CSV
New Jersey,2005,200505,June-May,52.4,data (40).csv,from NOAA state CSV
New Jersey,2006,200605,June-May,55,data (40).csv,from NOAA state CSV
New Jersey,2007,200705,June-May,53.9,data (40).csv,from NOAA state CSV
New Jersey,2008,200805,June-May,54.1,data (40).csv,from NOAA state CSV
New Jersey,2009,200905,June-May,53.2,data (40).csv,from NOAA state CSV
New Jersey,2010,201005,June-May,53.7,data (40).csv,from NOAA state CSV
New Jersey,2011,201105,June-May,54,data (40).csv,from NOAA state CSV
New Jersey,2012,201205,June-May,56.7,data (40).csv,from NOAA state CSV
New Jersey,2013,201305,June-May,53.8,data (40).csv,from NOAA state CSV
New Jersey,2014,201405,June-May,52,data (40).csv,from NOAA state CSV
New Jersey,2015,201505,June-May,52,data (40).csv,from NOAA state CSV
New Jersey,2016,201605,June-May,55.7,data (40).csv,from NOAA state CSV
New Jersey,2017,201705,June-May,55.5,data (40).csv,from NOAA state CSV
New Jersey,2018,201805,June-May,53.7,data (40).csv,from NOAA state CSV
New Jersey,2019,201905,June-May,54.4,data (40).csv,from NOAA state CSV
New Jersey,2020,202005,June-May,54.9,data (40).csv,from NOAA state CSV
New Jersey,2021,202105,June-May,54.9,data (40).csv,from NOAA state CSV
New Jersey,2022,202205,June-May,55,data (40).csv,from NOAA state CSV
New Jersey,2023,202305,June-May,55.6,data (40).csv,from NOAA state CSV
New Mexico,1992,199205,June-May,52.6,data (39).csv,from NOAA state CSV
New Mexico,1993,199305,June-May,52.8,data (39).csv,from NOAA state CSV
New Mexico,1994,199405,June-May,53.1,data (39).csv,from NOAA state CSV
New Mexico,1995,199505,June-May,54.6,data (39).csv,from NOAA state CSV
New Mexico,1996,199605,June-May,55.1,data (39).csv,from NOAA state CSV
New Mexico,1997,199705,June-May,53.4,data (39).csv,from NOAA state CSV
New Mexico,1998,199805,June-May,52.9,data (39).csv,from NOAA state CSV
New Mexico,1999,199905,June-May,55.1,data (39).csv,from NOAA state CSV
New Mexico,2000,200005,June-May,55.2,data (39).csv,from NOAA state CSV
New Mexico,2001,200105,June-May,53.8,data (39).csv,from NOAA state CSV
New Mexico,2002,200205,June-May,54.9,data (39).csv,from NOAA state CSV
New Mexico,2003,200305,June-May,54.7,data (39).csv,from NOAA state CSV
New Mexico,2004,200405,June-May,55.1,data (39).csv,from NOAA state CSV
New Mexico,2005,200505,June-May,53.6,data (39).csv,from NOAA state CSV
New Mexico,2006,200605,June-May,55.4,data (39).csv,from NOAA state CSV
New Mexico,2007,200705,June-May,53.4,data (39).csv,from NOAA state CSV
New Mexico,2008,200805,June-May,54.2,data (39).csv,from NOAA state CSV
New Mexico,2009,200905,June-May,54.8,data (39).csv,from NOAA state CSV
New Mexico,2010,201005,June-May,52.8,data (39).csv,from NOAA state CSV
New Mexico,2011,201105,June-May,54.9,data (39).csv,from NOAA state CSV
New Mexico,2012,201205,June-May,55.6,data (39).csv,from NOAA state CSV
New Mexico,2013,201305,June-May,54.7,data (39).csv,from NOAA state CSV
New Mexico,2014,201405,June-May,54.3,data (39).csv,from NOAA state CSV
New Mexico,2015,201505,June-May,54.7,data (39).csv,from NOAA state CSV
New Mexico,2016,201605,June-May,55,data (39).csv,from NOAA state CSV
New Mexico,2017,201705,June-May,56.4,data (39).csv,from NOAA state CSV
New Mexico,2018,201805,June-May,56.3,data (39).csv,from NOAA state CSV
New Mexico,2019,201905,June-May,54.3,data (39).csv,from NOAA state CSV
New Mexico,2020,202005,June-May,55.4,data (39).csv,from NOAA state CSV
New Mexico,2021,202105,June-May,55.2,data (39).csv,from NOAA state CSV
New Mexico,2022,202205,June-May,55.6,data (39).csv,from NOAA state CSV
New Mexico,2023,202305,June-May,54.2,data (39).csv,from NOAA state CSV
New York,1992,199205,June-May,45.3,data (38).csv,from NOAA state CSV
New York,1993,199305,June-May,43.5,data (38).csv,from NOAA state CSV
New York,1994,199405,June-May,43.1,data (38).csv,from NOAA state CSV
New York,1995,199505,June-May,46.1,data (38).csv,from NOAA state CSV
New York,1996,199605,June-May,44.2,data (38).csv,from NOAA state CSV
New York,1997,199705,June-May,45,data (38).csv,from NOAA state CSV
New York,1998,199805,June-May,46.9,data (38).csv,from NOAA state CSV
New York,1999,199905,June-May,46.7,data (38).csv,from NOAA state CSV
New York,2000,200005,June-May,47.1,data (38).csv,from NOAA state CSV
New York,2001,200105,June-May,44.4,data (38).csv,from NOAA state CSV
New York,2002,200205,June-May,47.9,data (38).csv,from NOAA state CSV
New York,2003,200305,June-May,44.4,data (38).csv,from NOAA state CSV
New York,2004,200405,June-May,45.5,data (38).csv,from NOAA state CSV
New York,2005,200505,June-May,44.8,data (38).csv,from NOAA state CSV
New York,2006,200605,June-May,48,data (38).csv,from NOAA state CSV
New York,2007,200705,June-May,46.1,data (38).csv,from NOAA state CSV
New York,2008,200805,June-May,46.5,data (38).csv,from NOAA state CSV
New York,2009,200905,June-May,45.4,data (38).csv,from NOAA state CSV
New York,2010,201005,June-May,46.5,data (38).csv,from NOAA state CSV
New York,2011,201105,June-May,45.8,data (38).csv,from NOAA state CSV
New York,2012,201205,June-May,49.6,data (38).csv,from NOAA state CSV
New York,2013,201305,June-May,46.8,data (38).csv,from NOAA state CSV
New York,2014,201405,June-May,44.1,data (38).csv,from NOAA state CSV
New York,2015,201505,June-May,44.2,data (38).csv,from NOAA state CSV
New York,2016,201605,June-May,48.2,data (38).csv,from NOAA state CSV
New York,2017,201705,June-May,48,data (38).csv,from NOAA state CSV
New York,2018,201805,June-May,45.8,data (38).csv,from NOAA state CSV
New York,2019,201905,June-May,45.8,data (38).csv,from NOAA state CSV
New York,2020,202005,June-May,46.5,data (38).csv,from NOAA state CSV
New York,2021,202105,June-May,47.3,data (38).csv,from NOAA state CSV
New York,2022,202205,June-May,47.3,data (38).csv,from NOAA state CSV
New York,2023,202305,June-May,48,data (38).csv,from NOAA state CSV
North Carolina,1992,199205,June-May,59,data (20).csv,from NOAA state CSV
North Carolina,1993,199305,June-May,57.9,data (20).csv,from NOAA state CSV
North Carolina,1994,199405,June-May,58.9,data (20).csv,from NOAA state CSV
North Carolina,1995,199505,June-May,59.3,data (20).csv,from NOAA state CSV
North Carolina,1996,199605,June-May,57.7,data (20).csv,from NOAA state CSV
North Carolina,1997,199705,June-May,58.4,data (20).csv,from NOAA state CSV
North Carolina,1998,199805,June-May,58.8,data (20).csv,from NOAA state CSV
North Carolina,1999,199905,June-May,60.5,data (20).csv,from NOAA state CSV
North Carolina,2000,200005,June-May,59.8,data (20).csv,from NOAA state CSV
North Carolina,2001,200105,June-May,58,data (20).csv,from NOAA state CSV
North Carolina,2002,200205,June-May,60,data (20).csv,from NOAA state CSV
North Carolina,2003,200305,June-May,59,data (20).csv,from NOAA state CSV
North Carolina,2004,200405,June-May,59.2,data (20).csv,from NOAA state CSV
North Carolina,2005,200505,June-May,58.9,data (20).csv,from NOAA state CSV
North Carolina,2006,200605,June-May,60.2,data (20).csv,from NOAA state CSV
North Carolina,2007,200705,June-May,59.5,data (20).csv,from NOAA state CSV
North Carolina,2008,200805,June-May,60.5,data (20).csv,from NOAA state CSV
North Carolina,2009,200905,June-May,59,data (20).csv,from NOAA state CSV
North Carolina,2010,201005,June-May,58.6,data (20).csv,from NOAA state CSV
North Carolina,2011,201105,June-May,59.7,data (20).csv,from NOAA state CSV
North Carolina,2012,201205,June-May,61.7,data (20).csv,from NOAA state CSV
North Carolina,2013,201305,June-May,58.8,data (20).csv,from NOAA state CSV
North Carolina,2014,201405,June-May,58.4,data (20).csv,from NOAA state CSV
North Carolina,2015,201505,June-May,58.5,data (20).csv,from NOAA state CSV
North Carolina,2016,201605,June-May,61.2,data (20).csv,from NOAA state CSV
North Carolina,2017,201705,June-May,62.1,data (20).csv,from NOAA state CSV
North Carolina,2018,201805,June-May,59.7,data (20).csv,from NOAA state CSV
North Carolina,2019,201905,June-May,61.3,data (20).csv,from NOAA state CSV
North Carolina,2020,202005,June-May,61.1,data (20).csv,from NOAA state CSV
North Carolina,2021,202105,June-May,60,data (20).csv,from NOAA state CSV
North Carolina,2022,202205,June-May,60.7,data (20).csv,from NOAA state CSV
North Carolina,2023,202305,June-May,60.7,data (20).csv,from NOAA state CSV
North Dakota,1992,199205,June-May,43.3,data (21).csv,from NOAA state CSV
North Dakota,1993,199305,June-May,38.3,data (21).csv,from NOAA state CSV
North Dakota,1994,199405,June-May,37.6,data (21).csv,from NOAA state CSV
North Dakota,1995,199505,June-May,40.7,data (21).csv,from NOAA state CSV
North Dakota,1996,199605,June-May,37.9,data (21).csv,from NOAA state CSV
North Dakota,1997,199705,June-May,37.4,data (21).csv,from NOAA state CSV
North Dakota,1998,199805,June-May,43.6,data (21).csv,from NOAA state CSV
North Dakota,1999,199905,June-May,42.7,data (21).csv,from NOAA state CSV
North Dakota,2000,200005,June-May,43.7,data (21).csv,from NOAA state CSV
North Dakota,2001,200105,June-May,39.5,data (21).csv,from NOAA state CSV
North Dakota,2002,200205,June-May,41.9,data (21).csv,from NOAA state CSV
North Dakota,2003,200305,June-May,40.7,data (21).csv,from NOAA state CSV
North Dakota,2004,200405,June-May,41,data (21).csv,from NOAA state CSV
North Dakota,2005,200505,June-May,41.4,data (21).csv,from NOAA state CSV
North Dakota,2006,200605,June-May,44,data (21).csv,from NOAA state CSV
North Dakota,2007,200705,June-May,42,data (21).csv,from NOAA state CSV
North Dakota,2008,200805,June-May,40.7,data (21).csv,from NOAA state CSV
North Dakota,2009,200905,June-May,38.5,data (21).csv,from NOAA state CSV
North Dakota,2010,201005,June-May,40.4,data (21).csv,from NOAA state CSV
North Dakota,2011,201105,June-May,38.8,data (21).csv,from NOAA state CSV
North Dakota,2012,201205,June-May,45.4,data (21).csv,from NOAA state CSV
North Dakota,2013,201305,June-May,39.8,data (21).csv,from NOAA state CSV
North Dakota,2014,201405,June-May,38.6,data (21).csv,from NOAA state CSV
North Dakota,2015,201505,June-May,41.1,data (21).csv,from NOAA state CSV
North Dakota,2016,201605,June-May,45.1,data (21).csv,from NOAA state CSV
North Dakota,2017,201705,June-May,42.8,data (21).csv,from NOAA state CSV
North Dakota,2018,201805,June-May,40.2,data (21).csv,from NOAA state CSV
North Dakota,2019,201905,June-May,38.4,data (21).csv,from NOAA state CSV
North Dakota,2020,202005,June-May,40.6,data (21).csv,from NOAA state CSV
North Dakota,2021,202105,June-May,42.7,data (21).csv,from NOAA state CSV
North Dakota,2022,202205,June-May,41.7,data (21).csv,from NOAA state CSV
North Dakota,2023,202305,June-May,39.8,data (21).csv,from NOAA state CSV
Ohio,1992,199205,June-May,51.9,data (22).csv,from NOAA state CSV
Ohio,1993,199305,June-May,49.7,data (22).csv,from NOAA state CSV
Ohio,1994,199405,June-May,49.5,data (22).csv,from NOAA state CSV
Ohio,1995,199505,June-May,51.4,data (22).csv,from NOAA state CSV
Ohio,1996,199605,June-May,49.6,data (22).csv,from NOAA state CSV
Ohio,1997,199705,June-May,50.2,data (22).csv,from NOAA state CSV
Ohio,1998,199805,June-May,52.4,data (22).csv,from NOAA state CSV
Ohio,1999,199905,June-May,52.5,data (22).csv,from NOAA state CSV
Ohio,2000,200005,June-May,52.8,data (22).csv,from NOAA state CSV
Ohio,2001,200105,June-May,50.3,data (22).csv,from NOAA state CSV
Ohio,2002,200205,June-May,52.7,data (22).csv,from NOAA state CSV
Ohio,2003,200305,June-May,51,data (22).csv,from NOAA state CSV
Ohio,2004,200405,June-May,51.3,data (22).csv,from NOAA state CSV
Ohio,2005,200505,June-May,50.9,data (22).csv,from NOAA state CSV
Ohio,2006,200605,June-May,53.2,data (22).csv,from NOAA state CSV
Ohio,2007,200705,June-May,51.6,data (22).csv,from NOAA state CSV
Ohio,2008,200805,June-May,51.9,data (22).csv,from NOAA state CSV
Ohio,2009,200905,June-May,50.8,data (22).csv,from NOAA state CSV
Ohio,2010,201005,June-May,51,data (22).csv,from NOAA state CSV
Ohio,2011,201105,June-May,51.4,data (22).csv,from NOAA state CSV
Ohio,2012,201205,June-May,54.7,data (22).csv,from NOAA state CSV
Ohio,2013,201305,June-May,51.7,data (22).csv,from NOAA state CSV
Ohio,2014,201405,June-May,49.3,data (22).csv,from NOAA state CSV
Ohio,2015,201505,June-May,49.5,data (22).csv,from NOAA state CSV
Ohio,2016,201605,June-May,53.5,data (22).csv,from NOAA state CSV
Ohio,2017,201705,June-May,54.8,data (22).csv,from NOAA state CSV
Ohio,2018,201805,June-May,51.5,data (22).csv,from NOAA state CSV
Ohio,2019,201905,June-May,52.3,data (22).csv,from NOAA state CSV
Ohio,2020,202005,June-May,52.9,data (22).csv,from NOAA state CSV
Ohio,2021,202105,June-May,52.4,data (22).csv,from NOAA state CSV
Ohio,2022,202205,June-May,53.1,data (22).csv,from NOAA state CSV
Ohio,2023,202305,June-May,53.2,data (22).csv,from NOAA state CSV
Oklahoma,1992,199205,June-May,60.4,data (23).csv,from NOAA state CSV
Oklahoma,1993,199305,June-May,57.4,data (23).csv,from NOAA state CSV
Oklahoma,1994,199405,June-May,58.9,data (23).csv,from NOAA state CSV
Oklahoma,1995,199505,June-May,60,data (23).csv,from NOAA state CSV
Oklahoma,1996,199605,June-May,59.3,data (23).csv,from NOAA state CSV
Oklahoma,1997,199705,June-May,58.6,data (23).csv,from NOAA state CSV
Oklahoma,1998,199805,June-May,59.5,data (23).csv,from NOAA state CSV
Oklahoma,1999,199905,June-May,62.5,data (23).csv,from NOAA state CSV
Oklahoma,2000,200005,June-May,61.8,data (23).csv,from NOAA state CSV
Oklahoma,2001,200105,June-May,59.2,data (23).csv,from NOAA state CSV
